90,20120,Jardines de la Concepción,Aguascalientes,Aguascalientes,,
91,20120,Los Bosques,Aguascalientes,Aguascalientes,,
92,20120,Rinconada los Bosques,Aguascalientes,Aguascalientes,,
93,20123,La Perla Norte,Aguascalientes,Aguascalientes,,
94,20123,Arroyo El Molino,Aguascalientes,Aguascalientes,,
95,20124,Galerías,Aguascalientes,Aguascalientes,,
96,20124,Residencial Altaria,Aguascalientes,Aguascalientes,,
97,20126,Constitución,Aguascalientes,Aguascalientes,,
98,20126,Libertad,Aguascalientes,Aguascalientes,,
99,20126,Pozo Bravo Norte,Aguascalientes,Aguascalientes,,
100,20126,Soberana Convención Revolucionaria,Aguascalientes,Aguascalientes,,
101,20126,Villa Montaña,Aguascalientes,Aguascalientes,,
102,20126,Villas de Don Antonio,Aguascalientes,Aguascalientes,,
103,20126,Los Ángeles,Aguascalientes,Aguascalientes,,
104,20126,Capittala,Aguascalientes,Aguascalientes,,
105,20126,Recinto de la Macarena,Aguascalientes,Aguascalientes,,
106,20126,La Soledad,Aguascalientes,Aguascalientes,,
107,20126,Los Naranjos,Aguascalientes,Aguascalientes,,
108,20126,Villa de Nuestra Señora de La Asunción Sector Guadalupe,Aguascalientes,Aguascalientes,,
109,20126,Villa Teresa,Aguascalientes,Aguascalientes,,
110,20126,Cartagena 1947,Aguascalientes,Aguascalientes,,
111,20126,Villas de La Convención,Aguascalientes,Aguascalientes,,
112,20126,Lomas de La Asunción,Aguascalientes,Aguascalientes,,
113,20126,Villa de Nuestra Señora de La Asunción Sector Encino,Aguascalientes,Aguascalientes,,
114,20126,Villa de Nuestra Señora de La Asunción Sector Alameda,Aguascalientes,Aguascalientes,,
115,20126,San José de Pozo Bravo,Aguascalientes,Aguascalientes,,
116,20126,Villa de Nuestra Señora de La Asunción Sector San Marcos,Aguascalientes,Aguascalientes,,
117,20126,Villa de Nuestra Señora de La Asunción Sector Estación,Aguascalientes,Aguascalientes,,
118,20126,Las Plazas,Aguascalientes,Aguascalientes,,
119,20126,El Rosedal,Aguascalientes,Aguascalientes,,
120,20126,Natura,Aguascalientes,Aguascalientes,,
121,20126,Montebello Della Stanza,Aguascalientes,Aguascalientes,,
122,20126,Villa Notre Dame,Aguascalientes,Aguascalientes,,
123,20126,Privada Guadalupe,Aguascalientes,Aguascalientes,,
124,20126,Rinconada Pozo Bravo,Aguascalientes,Aguascalientes,,
125,20126,Pozo Bravo Sur,Aguascalientes,Aguascalientes,,
126,20126,Villa Loma Dorada,Aguascalientes,Aguascalientes,,
127,20126,Jardines de Montebello,Aguascalientes,Aguascalientes,,
128,20126,Villas del Río,Aguascalientes,Aguascalientes,,
129,20126,El Puertecito,Aguascalientes,Aguascalientes,,
130,20126,Rinconada del Puertecito,Aguascalientes,Aguascalientes,,
131,20127,Bosques del Prado Norte,Aguascalientes,Aguascalientes,,
132,20128,Sartenejo,Aguascalientes,Aguascalientes,,
133,20129,Lomas del Campestre 1a Sección,Aguascalientes,Aguascalientes,,
134,20130,Bosques del Prado Sur,Aguascalientes,Aguascalientes,,
135,20130,El Roble,Aguascalientes,Aguascalientes,,
136,20130,Fátima,Aguascalientes,Aguascalientes,,
137,20130,Independencia de México,Aguascalientes,Aguascalientes,,
138,20130,Nueva Rinconada,Aguascalientes,Aguascalientes,,
139,20130,Primo Verdad,Aguascalientes,Aguascalientes,,
140,20130,San José del Arenal,Aguascalientes,Aguascalientes,,
141,20130,Unidad Ganadera,Aguascalientes,Aguascalientes,,
142,20130,San Xavier,Aguascalientes,Aguascalientes,,
143,20130,Residencial del Real,Aguascalientes,Aguascalientes,,
144,20130,Puerta Navarra,Aguascalientes,Aguascalientes,,
145,20130,Residencial Campestre Club de Golf,Aguascalientes,Aguascalientes,,
146,20130,Palma Real,Aguascalientes,Aguascalientes,,
147,20130,Muralia,Aguascalientes,Aguascalientes,,
148,20135,Agropecuario,Aguascalientes,Aguascalientes,,
149,20135,Centro Distribuidor de Básicos,Aguascalientes,Aguascalientes,,
150,20136,La Rinconada,Aguascalientes,Aguascalientes,,
151,20137,El Plateado,Aguascalientes,Aguascalientes,,
152,20138,Residencial Pulgas Pandas Norte,Aguascalientes,Aguascalientes,,
153,20138,Residencial Pulgas Pandas Sur,Aguascalientes,Aguascalientes,,
154,20138,Villas del Vergel,Aguascalientes,Aguascalientes,,
155,20138,Cerrada San Miguel,Aguascalientes,Aguascalientes,,
156,20140,Las Hadas,Aguascalientes,Aguascalientes,,
157,20140,Morelos,Aguascalientes,Aguascalientes,,
158,20140,Andrea,Aguascalientes,Aguascalientes,,
159,20146,Los Arcos,Aguascalientes,Aguascalientes,,
160,20149,Industrial,Aguascalientes,Aguascalientes,,
161,20150,Buenavista,Aguascalientes,Aguascalientes,,
162,20150,C.T.M.,Aguascalientes,Aguascalientes,,
163,20150,La Estrella,Aguascalientes,Aguascalientes,,
164,20150,Macias Arellano,Aguascalientes,Aguascalientes,,
165,20150,Trento,Aguascalientes,Aguascalientes,,
166,20150,Nueva Andalucia Coto Residencial,Aguascalientes,Aguascalientes,,
167,20150,Váltica,Aguascalientes,Aguascalientes,,
168,20150,Lomas del Cobano,Aguascalientes,Aguascalientes,,
169,20157,La Higuerilla,Aguascalientes,Aguascalientes,,
170,20157,Parras,Aguascalientes,Aguascalientes,,
171,20158,El Cobano,Aguascalientes,Aguascalientes,,
172,20158,Hacienda el Cobano,Aguascalientes,Aguascalientes,,
173,20158,Trojes del Cobano,Aguascalientes,Aguascalientes,,
174,20158,Villas del Cobano,Aguascalientes,Aguascalientes,,
175,20159,Alianza Ferrocarrilera,Aguascalientes,Aguascalientes,,
176,20159,Bosques del Prado Oriente,Aguascalientes,Aguascalientes,,
177,20160,Francisco Guel Jimenez,Aguascalientes,Aguascalientes,,
178,20160,Las Viñas INFONAVIT,Aguascalientes,Aguascalientes,,
179,20164,Santa Anita 4a Sección,Aguascalientes,Aguascalientes,,
180,20169,Santa Anita,Aguascalientes,Aguascalientes,,
181,20169,Santa Anita 2a Sección,Aguascalientes,Aguascalientes,,
182,20170,El Maguey,Aguascalientes,Aguascalientes,,
183,20170,Las Cumbres,Aguascalientes,Aguascalientes,,
184,20170,Lic Benito Juárez,Aguascalientes,Aguascalientes,,
185,20170,Nazario Ortiz Garza,Aguascalientes,Aguascalientes,,
186,20170,Rodolfo Landeros Gallegos,Aguascalientes,Aguascalientes,,
187,20170,S.T.E.M.A.,Aguascalientes,Aguascalientes,,
188,20170,Zona Militar,Aguascalientes,Aguascalientes,,
189,20170,Villa Bonita,Aguascalientes,Aguascalientes,,
190,20172,Lic Benito Palomino Dena,Aguascalientes,Aguascalientes,,
191,20172,Anexo Benito Palomino Dena (Cumbres II),Aguascalientes,Aguascalientes,,
192,20172,La Florida l,Aguascalientes,Aguascalientes,,
193,20172,La Florida ll,Aguascalientes,Aguascalientes,,
194,20172,Claustros Loma Dorada,Aguascalientes,Aguascalientes,,
195,20172,Cumbres III,Aguascalientes,Aguascalientes,,
196,20174,Lomas de Bellavista,Aguascalientes,Aguascalientes,,
197,20174,Lomas de las Fuentes,Aguascalientes,Aguascalientes,,
198,20174,Colinas de Oriente,Aguascalientes,Aguascalientes,,
199,20174,Vista de las Cumbres,Aguascalientes,Aguascalientes,,
200,20174,Los Laureles,Aguascalientes,Aguascalientes,,
201,20174,Mirador de las Culturas,Aguascalientes,Aguascalientes,,
202,20174,El Rocío,Aguascalientes,Aguascalientes,,
203,20174,Villas de la Loma,Aguascalientes,Aguascalientes,,
204,20174,Los Pericos,Aguascalientes,Aguascalientes,,
205,20174,Paseos del Sol,Aguascalientes,Aguascalientes,,
206,20174,Miradores de Santa Elena,Aguascalientes,Aguascalientes,,
207,20174,Villas de las Fuentes,Aguascalientes,Aguascalientes,,
208,20175,La Hojarasca,Aguascalientes,Aguascalientes,,
209,20175,Ejido las Cumbres,Aguascalientes,Aguascalientes,,
210,20175,J Refugio Esparza Reyes,Aguascalientes,Aguascalientes,,
211,20175,Rinconadas las Cumbres,Aguascalientes,Aguascalientes,,
212,20175,Lomas de Oriente,Aguascalientes,Aguascalientes,,
213,20177,C.N.O.P. Oriente,Aguascalientes,Aguascalientes,,
214,20179,Las Cumbres,Aguascalientes,Aguascalientes,,
215,20179,Luis Ortega Douglas,Aguascalientes,Aguascalientes,,
216,20179,Pensadores Mexicanos,Aguascalientes,Aguascalientes,,
217,20179,Pintores Mexicanos,Aguascalientes,Aguascalientes,,
218,20179,Progreso,Aguascalientes,Aguascalientes,,
219,20179,Santa Regina,Aguascalientes,Aguascalientes,,
220,20179,Cerro Alto,Aguascalientes,Aguascalientes,,
221,20179,Santa Margarita,Aguascalientes,Aguascalientes,,
222,20180,Del Trabajo,Aguascalientes,Aguascalientes,,
223,20180,Ferronales,Aguascalientes,Aguascalientes,,
